file_name,folder_name,submissions,weight,text,date,year_month,month
credibility and accuracy of each source, and integrate into argumentative and
expository writing and speaking (California College and Career Readiness
Anchor Standards for Writing and Speaking/Listening, 2010).
● Analyze how two or more texts address similar themes or topics in order to build
knowledge (California College and Career Readiness Anchor Standards for
Reading, 2010).
● Prepare for and participate effectively in a range of conversations and
collaborations with diverse partners, building on others’ ideas and expressing
their own clearly and persuasively (California College and Career Readiness
Anchor Standards for Speaking/Listening, 2010).

2

Curriculum, resources, and materials:

● Are appropriate for students with diverse learning needs (History-Social Science
Framework for California Public Schools, 2016).
● Incorporate the historical thinking skills of sourcing, close reading, corroboration,
and contextualization (Stanford History Education Group Reading Like a
Historian).
Pedagogy:

● Attend to the varied student populations in the classroom by embracing diversity
as an asset for engaging in rich and rigorous instruction. See the Access and
Equity Pedagogy Principles document for more information.
● Must emphasize evidence based disciplinary practices and concepts which
include investigation, evaluating evidence, close reading, and argumentative
writing [and speaking] (History-Social Science Framework for California Public
Schools, 2016, pg. 3).
● Must support that, in the investigation, presentation and interpretation of facts
and ideas within the prescribed course of study, teachers shall be free to
examine, present and responsibly discuss various points of view in an
atmosphere of open inquiry, provided that the instruction, material, or discussion:
is appropriate to the age and maturity level of the students; is a fair and balanced
academic presentation of various points of view consistent with accepted
standards of professional responsibility, rather than advocacy, personal opinion,
bias or partisanship (adapted from the United Teachers – Los Angeles/Los
Angeles Unified School District Contract 2014-2017, Article XXV Academic
Freedom and responsibility, 1.0 Lesson Content).
Content examples of a balanced curriculum:
● …imperialism from the perspective of the colonizers and the colonized and the
varied immediate and long-term responses by the people under colonial rule
(California State History-Social Studies Standard 10.4.3).

3

● …conflicting interpretations of state and federal authority as emphasized in the
speeches and writings of statesmen such as Daniel Webster and John C.
Calhoun (California State History-Social Studies Standard 8.10.1).
● The voice/role of women in the Black Civil Rights Movement, Chicano
Movement, Anti-War Movement, etc.
● Cesar Chavez’ multidimensional position on immigration.
● Multiple perspectives of the feminist movement including that of women of color.
● Gender identity and sexuality.
● A Mexican-American Literature course should also include the writings of Richard
Rodriguez.
● The complexities surrounding Japanese American internment.
Please note that on the digital version of this guide, the bullets above will
be linked to resources on the DOI website
Resources
For additional resources, please click here (links to the DOI website)

This guiding document was developed by the LAUSD Multidisciplinary Ethnic Studies
Advisory Team in 2017. The team is comprised of representatives from Local District
Central; the Division of Special Education; the Multilingual and Multicultural Education
Department; Access, Equity and Acceleration Department; and Division of Instruction
Content Coordinators.

4

",2020-10-30,2020-10,2020-10
10-14-20 Lee.pdf,"Comments Received After September 30, 2020",1,7.981749489180817e-06,"From: Svetlana Lee
Sent: Wednesday, October 14, 2020 11:06 AM
To: [list of recipients redacted]; Ethnic Studies
Cc: [emails redacted]
Subject: [EXTERNAL] ESMC Letter from Chinese Democratic Education Foundation
Dear Instructional Quality Commission, California Department of Education, and Governor Newsom,
We are reaching out with deep concern about California’s Ethnic Studies Model Curriculum (ESMC). Our
Bay-Area-based organization, the Chinese Democratic Education Foundation (CDEF), has been following
the introduction of the ESMC and is disappointed to see that based on the problematic “Guiding Values
and Principles,” the curriculum promotes and romanticizes specific political ideologies with no
counterbalancing perspectives.
The president of CDEF, a democracy fighter, Zheng Fang, is a victim of China's communist regime. Mr.
Fang used to be a student activist on Tiananmen Square in 1989 who was crushed over by the
government's tank that led to an amputation of legs above the knees. Mr. Fang has lived the ideology
that is promoted by the ESMC. While the ESMC's guiding values and principles romanticize Maoist,
Marxist and Communist governments, CDEF has every responsibility to call for a significant revision of
EMSC's guiding values. We are urging you to revise and free them from the political ideology and to
focus on building a thorough understanding of ethnic groups, social issues, and civic engagement that
will be delivered in California's public schools.
Sincerely,
Chinese Democratic Education Foundation

",2020-10-14,2020-10,2020-10
10-8-20 Diwan.pdf,"Comments Received After September 30, 2020",1,7.981749489180817e-06,"From: Ben Diwan
Sent: Thursday, October 8, 2020 11:01 AM
To: [list of recipients redacted]; Ethnic Studies
Cc: [emails redacted]
Subject: [EXTERNAL] Ethnic Studies Model Curriculum Feedback
Hello,
My name is Ben Diwan. I am a UC Berkeley student and a resident of Oakland and I am emailing today to
encourage the inclusion of ALL Middle Eastern communities in the ESMC.
California’s diverse Middle Eastern populations should be fairly and equitably represented. We are
asking the California Department of Education to follow the State Board’s standards and guidelines,
which require the curriculum to be balanced and portray represented peoples proportionately.
I strongly urge you to incorporate JIMENA’s lesson plan on antisemitism into a revised Middle Eastern
and North African section. This plan places a focus on Jewish communities of color and includes the
widely recognized definition of antisemitism from the International Holocaust Remembrance Alliance
(IHRA).
Thank you for your work revising
Sincerely,
Ben Diwan

",2020-10-08,2020-10,2020-10
10-19-20 Parker 2.pdf,"Comments Received After September 30, 2020",1,7.981749489180817e-06,"From: Ruth Parker
Sent: Sunday, October 18, 2020 2:46 PM
To: [list of recipients redacted]; Ethnic Studies
Subject: [EXTERNAL] Fw: Zuhdi Jasser on Viewing Islam through ""the Lens of Liberty and Enlightenment""
Joe Biden has said that he will have Muslims serving at every level of his administration. The first two
videos in this email explain why this may not necessarily be a good idea, especially for those of us who
believe that women are and should remain the equals of men.
----- Forwarded Message ----From: Middle East Forum
To: Ruth Parker
Sent: Sunday, October 18, 2020, 11:26:13 AM PDT
Subject: Zuhdi Jasser on Viewing Islam through ""the Lens of Liberty and Enlightenment""
View this email in your browser

Zuhdi Jasser on Viewing Islam through ""the
Lens of Liberty and Enlightenment""
by Marilyn Stern
Middle East Forum Webinar
October 16, 2020
https://www.meforum.org/61656/jasser-on-islam-liberty-andenlightenment

Dr. Zuhdi Jasser, president of the American Islamic
Forum for Democracy (AIFD) and cofounder of the
Muslim Reform Movement, spoke to participants in an
August 21 Middle East Forum Webinar (video) about
his life as an American Muslim embracing ""liberty and freedom"" and

the need to challenge the ""red-green axis"" that unites the far left and
Islamists in the United States.
Jasser's activism is rooted in his upbringing. His parents, Syrian
Muslims who escaped Baathist tyranny to settle in Wisconsin,
instilled in Jasser a ""personal relationship with God,"" rather than ""a
loyalty for collective Islam or the faith itself,"" and a belief in
American democracy, which ""gives every person an individual right
to have that relationship with God and to interpret Islam the way they
feel they should.""
Jasser recounted his university experience where Islamist
organizations on campus (e.g., the Muslim Students Association)
promoted a form of Muslim identity that ""wasn't about faith ... [but]
rather about their political agenda and especially their anti-Israel
motives, their antisemitism, and was pretty much dominated by the
Palestinian movement.""

Zuhdi Jasser at a reunion on board the USS El Paso in October 2019.

Jasser's view of religion through ""the lens of liberty and
enlightenment"" was further accentuated while serving in the U.S.
Navy, during which he earned his medical degree. In contrast, the
""normative"" Islam being taught ""in most of the mosques"" is viewed
through an ""anti-Western, anti-American lens and not through one
that is God-centric.""

Jasser established AIFD in the wake of the 9/11 terror attacks to
address the ""root cause of Islamist radicalization"" by countering ""the
Islamic state concept and its instruments of Sharia"" and instead
advancing ""pro-American, pro-liberty, anti-radical left"" commitments
in American Muslims. Although Muslim clergy may control
""normative"" Islam in the U.S., Jasser believes there is a ""significant
plurality"" of Muslims who ""don't go to mosque and have come to the
West in order to escape ... that control.""
Jasser's hope of attracting huge numbers of Muslims to AIFD's
counter-Islamist banner did ""not come to fruition."" He sees this as a
result of Muslims in America being complacent. ""They've not seen
Islamists as a threat to them here, so they're not waking up against it.""
Consequently,
Jasser focused his
attention on
developing future
Muslim leaders,
cofounding the Muslim Reform Movement and working with other
Muslim activists doing similar work. Jasser believes ""the vast
majority of Muslims are still a constituency that are not spoken for by
anybody. ... Hopefully, we can grow our bandwidth to do that.""

""The vast majority of [American]
Muslims ... are not spoken for by
anybody.""

""We need to empower ... anti-Islamist, pro-liberty, pro-freedom
Muslims that speak out against anti-Semitism ... [and] the misogyny
... interpreted from the Koran and Hadith, [and who] speak out against
the hate and bigotry ... associated with the Black Lives Matter
movement and others that are ... hijacking our faith community.""
Jasser's prescription for combatting the red-green alliance includes the
U.S. government programming with Muslims who project an anti-

Islamist narrative, media platforms devoting more access to antiIslamist Muslims, and university programs teaching ""why reform is
necessary"" in Islam.
Jasser sees the far The far left is essentially ""advocating for
left, which is
the Islamist agenda.""
essentially
""advocating for the
Islamist agenda,"" as a major obstacle. Leftists and Islamists share an
aversion to religious liberty and have ""common enemies ... those who
believe in freedom and the state of Israel."" At some point ""they'll end
up fighting one another"" if and when ""they've destroyed ... [their]
enemies,"" but until then ""they're going to work together."" The
Democratic party, while ""marginalizing the political Islamists"" more
than the far left, is nevertheless ""embracing the more radical, antipolice"" imams because it has ""a bigotry of low expectations for our
clergy.""
On foreign policy, Jasser reviewed the ""major inflection points"" that
have unfolded post-9/11. Though he supported the U.S.-led
occupations of Iraq and Afghanistan, both underscored that ""there's
no military solution to the problem of political Islam"" and that
""prolonged wars [are] not a way to change ideas."" Jasser said it's up to
the secular liberals in Muslim countries to ""build their own states,""
but advocates for U.S. policies to ""empower anti-Islamists."" The Arab
Awakening showed that ordinary Muslims aspire to democracy and
are willing to take on dictators, but it also showed that power
vacuums created by the collapse of tyrannical regimes are exploited
by societal forces that are the best organized, namely Islamists who
spent decades organizing in the mosques.

The recent advent of the UAE-Israel agreement is a positive
development that may spread to Morocco, Bahrain, Oman and
perhaps Saudi Arabia. With this opening, Jasser is hopeful these
countries will begin to ""marginalize the Muslim Brotherhood."" He
believes that freedom-loving Muslims in countries like the UAE and
Oman will have to go through a ""stepwise process"" with ""benevolent
monarchs ... in which civil society can get built."" However,
eventually these benevolent monarchs ""are going to have to give
away some of the reins to democracy, to real liberty,"" he cautioned.
""We can't be credible as reformists if we say we're against theocracy
but we're pro-secular dictatorship or pro-tyranny of some kind.""
Marilyn Stern is communications coordinator at the Middle East Forum.
Related Topics: Moderate Muslims, Muslims in the United States This text may be reposted or
forwarded so long as it is presented as an integral whole with complete and accurate information
provided about its author, date, place of publication, and original URL.

Forward to a friend
Copyright © 2020 *Middle East Forum, All rights reserved.

Want to change how you receive these emails?
You can update your preferences or unsubscribe from this list

",2020-10-19,2020-10,2020-10
10-19-20 Parker 3.pdf,"Comments Received After September 30, 2020",1,7.981749489180817e-06,"From: Ruth Parker
Sent: Saturday, October 17, 2020 12:57 PM
To: [list of recipients redacted]; Ethnic Studies
Subject: [EXTERNAL] Fw: Hebrew inscription on a jar could redraw borders of ancient Israel Archaeology - Haaretz.com
I have for years been asking for a class in Biblical Archaeology to be offered at SFSU. Professor
Abdulhadi claims that Jews are European colonial settlers who have stolen the land from the indigenous
Palestinians. The archaeological evidence proves otherwise. Jews are the indigenous people of the land
of Israel as the thousands of Hebrew inscriptions archaeologists have discovered prove. Teaching this
could go a long way towards undermining the antisemitism being fostered by Dr. Abdulhadi.
----- Forwarded Message ----From: J. Barry Gurdin
To: Ruth Parker
Sent: Saturday, October 17, 2020, 10:34:03 AM PDT
Subject: Hebrew inscription on a jar could redraw borders of ancient Israel - Archaeology - Haaretz.com
https://www.haaretz.com/archaeology/.premium.MAGAZINE-hebrew-inscription-on-a-3-000-year-old-jarcould-redraw-borders-of-ancient-israel-1.8376971

",2020-10-19,2020-10,2020-10
10-30-20 Shufutinsky.pdf,"Comments Received After September 30, 2020",1,7.981749489180817e-06,"From: Brandy B. Shufutinsky
Sent: Friday, October 30, 2020 2:58 AM
To: Ethnic Studies; [email redacted]; Tony Thurmond
Cc: [emails redacted]
Subject: [EXTERNAL] Remove Political Agenda from CA Ethnic Studies

Dear Members of the IQC, Superintendent Tony Thurmond, Governor Gavin Newsom, and
Members of Legislative Caucuses,
As a Black American, I am disappointed with the current draft being proposed as the foundation
for California’s ethnic studies curriculum. We, and our foremothers and forefathers, have fought,
struggled, and protested for inclusion—only to have many of our historical s/heroes and leaders
erased from an ethnic studies curriculum that claims to elevate the study of Black people.
Although the draft language released on July 31 is improved from the previous version in its
specifics, the current model continues to represent Black people as a monolith, ignoring the
diversity of our voices and experiences. It overlooks the accomplishments and methods of
prominent Black leaders like John Lewis, Thurgood Marshall, Shirley Chisholm, Dr. King, and
President Obama for the sake of elevating voices that derive from the Black Panther Party’s
Marxist political stance and encouraged violent revolution. This is a disservice to our youth.
While many of the direct references to specific neo-Marxist revolutionaries fortunately have
been removed from the current version, we are concerned that the bias is still likely to show up
in our classrooms based on the current values and principles. Indeed, this version depicts nonviolent Black leaders as “passive"" and ""docile,” (App B, lines 679-80) maintains an emphasis on
Black accomodationalism, (App B line 689) and allows the opportunity for one-sided examples
in vague general categories like African American Political Figures” or “Evolution of Black
Political and Intellectual Thought.” (App B, lines 705, 688). The Principles need to be amended
to require that all lesson plans include balanced perspectives and avoid any political
indoctrination.
The push for an ethnic studies model curriculum is long overdue. However, it should not come at
the expense of further erasure and marginalization of centrist Black voices, experiences, and
her/histories. Our people are diverse. We are multihued and multilingual. We come from all
stripes of the political spectrum. We do not want our kids force fed a Marxist, militant creed - we
want them to learn pride in their ethnic history and accomplishments. Black Americans have
participated in every aspect of American life—even under the threat of death. Our foremothers
and forefathers have bled and died for us to live. We should not, do not, and will not support
another “curriculum” that seeks to diminish the variety of our experiences or our stories, forcing
them into a neat little box of someone else’s radical left wing ideology.
In summary, we ask that the curriculum be amended to remove support for a one-sided, neo
Marxist / revolutionary agenda, and add explicit safeguards to ensure a balanced curriculum
which accurately portrays history, the roles of various ethnic groups, and the diversity of the
Black American experience.
Thank you.

Brandy B. Shufutinsky

",2020-10-30,2020-10,2020-10
10-27-20 Feinsmith.pdf,"Comments Received After September 30, 2020",1,7.981749489180817e-06,"From: Ari Feinsmith
Sent: Tuesday, October 27, 2020 2:23 PM
To: Ethnic Studies; [email redacted]; Tony Thurmond
Cc: [emails redacted]
Subject: [EXTERNAL] Remove Political Agenda from CA Ethnic Studies

Dear Members of the IQC, Superintendent Tony Thurmond, Governor Gavin Newsom, and
Members of Legislative Caucuses,
As a Black American, I am disappointed with the current draft being proposed as the foundation
for California’s ethnic studies curriculum. We, and our foremothers and forefathers, have fought,
struggled, and protested for inclusion—only to have many of our historical s/heroes and leaders
erased from an ethnic studies curriculum that claims to elevate the study of Black people.
Although the draft language released on July 31 is improved from the previous version in its
specifics, the current model continues to represent Black people as a monolith, ignoring the
diversity of our voices and experiences. It overlooks the accomplishments and methods of
prominent Black leaders like John Lewis, Thurgood Marshall, Shirley Chisholm, Dr. King, and
President Obama for the sake of elevating voices that derive from the Black Panther Party’s
Marxist political stance and encouraged violent revolution. This is a disservice to our youth.
While many of the direct references to specific neo-Marxist revolutionaries fortunately have
been removed from the current version, we are concerned that the bias is still likely to show up
in our classrooms based on the current values and principles. Indeed, this version depicts nonviolent Black leaders as “passive"" and ""docile,” (App B, lines 679-80) maintains an emphasis on
Black accomodationalism, (App B line 689) and allows the opportunity for one-sided examples
in vague general categories like African American Political Figures” or “Evolution of Black
Political and Intellectual Thought.” (App B, lines 705, 688). The Principles need to be amended
to require that all lesson plans include balanced perspectives and avoid any political
indoctrination.
The push for an ethnic studies model curriculum is long overdue. However, it should not come at
the expense of further erasure and marginalization of centrist Black voices, experiences, and
her/histories. Our people are diverse. We are multihued and multilingual. We come from all
stripes of the political spectrum. We do not want our kids force fed a Marxist, militant creed - we
want them to learn pride in their ethnic history and accomplishments. Black Americans have
participated in every aspect of American life—even under the threat of death. Our foremothers
and forefathers have bled and died for us to live. We should not, do not, and will not support
another “curriculum” that seeks to diminish the variety of our experiences or our stories, forcing
them into a neat little box of someone else’s radical left wing ideology.
In summary, we ask that the curriculum be amended to remove support for a one-sided, neo
Marxist / revolutionary agenda, and add explicit safeguards to ensure a balanced curriculum
which accurately portrays history, the roles of various ethnic groups, and the diversity of the
Black American experience.
Thank you.

Ari Feinsmith
Sunnyvale

",2020-10-27,2020-10,2020-10
10-5-20 Smith.pdf,"Comments Received After September 30, 2020",1,7.981749489180817e-06,"October 5, 2020
California Department of Education
1430 N Street
Sacramento, CA 95814
BOARD OF TRUSTEES
Lee Edwards, Ph.D., Chairman
Amb. Aldona Wos, M.D., Vice Chairman
The Hon. James Burnley IV, Treasurer
Elizabeth Spalding, Ph.D., Secretary
Marion Smith, Executive Director
The Hon. Paula J. Dobriansky, Ph.D.
Edwin J. Feulner, Jr., Ph.D.
Ingrid A. Gregg, Ph.D.
Edith K. Lauer
Thomas Peterffy
The Hon. Donald L. Ritter, Sc.D.
Randal C. Teague
W. Bruce Weinrod

ACADEMIC COUNCIL
Alan Charles Kors, Ph.D., Co-Chairman
Peter Rollberg, Ph.D., Co-Chairman
Peter Boettke, Ph.D.
Jonathan Brent, Ph.D.
Frank Dikötter, Ph.D.
Paul Goble
Paul R. Gregory, Ph.D.
Hope M. Harrison, Ph.D.
John Earl Haynes, Ph.D.
Harvey Klehr, Ph.D.
Mark Kramer
A. James McAdams, Ph.D.
Sean McMeekin, Ph.D.
Aaron Rhodes, Ph.D.
David Satter
F. Flagg Taylor IV, Ph.D.
George Weigel

ADVISORY COUNCIL
H.E. Sali Berisha
Vladimir Bukovsky
H.E. Emil Constantinescu
Elida Dakoli, D.M.A.
The Hon. Dennis DeConcini
The Hon. Robert Dole
The Hon. Carl Gershman
H.E. Mart Laar, Ph.D.
H.E. Vytautas Landsbergis, Ph.D.
Katrina Lantos Swett, Ph.D.
The Very Rev. Charles H. Nalls, CH (COL.) (Ret.)
Kevin L. Rochford
Major General John K. Singlaub, U.S.A. (Ret.)
H.E. Guntis Ulmanis
The Hon. Armando Valladares

Victims of Communism Memorial Foundation
is an educational, research, and human rights
nonprofit authorized in 1993 by a unanimous
Act of Congress, which was signed as Public
Law 103-199 by President William J. Clinton.
On June 12, 2007, President George W. Bush
dedicated the Victims of Communism Memorial
statue in Washington, D.C.

Dear Members of the Instructional Quality Commission,
I am reaching out with deep concern about California’s Ethnic Studies
Model Curriculum (ESMC). The Victims of Communism Memorial
Foundation submitted a letter on August 12, 2020 and is disappointed
to learn that the framework of the curriculum, including its Guiding
Values and Principles, has not changed.
Based on the problematic “Guiding Values and Principles,” the ESMC
promotes and romanticizes specific political ideologies with no
counterbalancing perspective. Guidelines should be added, and the
sample lessons revised, to ensure that ethnic studies courses focus on
a thorough understanding about ethnic groups, social issues, and civic
engagement, without political proselytizing.
Tens of millions of Americans trace their heritage to current or former
communist countries, including 9 million Polish-Americans, 1.5 million
Hungarian-Americans, and 660,000 Lithuanian-Americans. This past
decade has demonstrated that communism still poses a threat to the
human rights of the one-fifth of the world’s population who live under
communist regimes. The Foundation’s most recent annual poll on U.S.
Attitudes Toward Socialism, Communism, and Collectivism showed
increased support for communism (36%) among Millennials compared
to 2018. Seventy percent of Millennials say they are likely to vote
socialist and only 57 percent of Millennials believe the Declaration of
Independence better “guarantees freedom and equality” than the
Communist Manifesto.
It is vital our educational systems teach the truth about communism to
all students. For example, in the current ESMC Draft, while Cambodians
are covered under Deportation of Cambodian Americans, there is no
reference to the genocidal reign they fled to come to the U.S. There are
many Cambodian-American students whose families fled the Khmer
Rouge’s bloody killing fields and they, along with all students, should
learn the truth about this stain in history.

300 New Jersey Avenue NW, Suite 900, Washington, D.C. 20001 | 202.629.9500 | victimsofcommunism.org

To provide balance, I urge you to include sections of the Victims of Communism Memorial Foundation’s
curriculum, Communism: Its Ideology, Its History, and Its Legacy, intended for public, private, and home
schools across the country. Attached are the appropriate lessons for the Asian-American and Hispanic sections
of the ESMC. Using these sections of the curriculum will ensure California students are learning the truth
about the history of these communities. The curriculum consists of 10 chapters and can be taught as one
continuous series of lessons or chapters can be used as standalone supplements to an already-existing
curriculum. Each chapter includes a historical lesson, notes which school standards are being met, and
provides supplementary materials and activities for students. I am attaching a PDF version of our curriculum
and encourage you to use this resource to modify the current ESMC Draft.
I urge you to make significant revisions to the ESMC to address these concerns. Please revise the Guiding
Values and Principles of the ESMC to use more precise and inclusive terminology, to align with the State Board
of Education’s ESMC Guidelines, to build bridges of intergroup understanding, and to ensure critical thinking.
Sincerely,

Marion Smith
Executive Director

300 New Jersey Avenue NW, Suite 900, Washington, D.C. 20001 | 202.629.9500 | victimsofcommunism.org

",2020-10-05,2020-10,2020-10
10-1-20 Walsh.pdf,"Comments Received After September 30, 2020",1,7.981749489180817e-06,"From: Linda Walsh
Sent: Thursday, October 1, 2020 7:43 PM
To: Ethnic Studies
Subject: [EXTERNAL] Save Japanese American Studies

To Ethnic Studies of CDE:

Japanese American history needs to be included in the Ethnic Studies Model Curriculum. There are many
contributions to our country made by Japanese Americans.

Also, the internment of Japanese Americans are an important part of history. I never learned about this U.S. history
until I was in college. Now, at 66 years old, I have learned about Japanese American history in classes, museums,
and at cultural events.

I can't imagine why the history would be eliminated from Ethnic Studies, especially in California which has three
Japantowns. Please act ethically and keep the program.

Linda Walsh
San Francisco

",2020-10-01,2020-10,2020-10
10-27-20 Cohen.pdf,"Comments Received After September 30, 2020",1,7.981749489180817e-06,"From: Ken Cohen
Sent: Monday, October 26, 2020 6:32 PM
To: [list of other recipients redacted]; Ethnic Studies
Subject: [EXTERNAL] RE: A forward from J. Barry's friend, Marilyn; how can anyself-respecting person
trust the NYT after knowing this?

This is a total hoax, as a moment checking would show. The little upper-bos
quote (“We Do the Thinking for You”) should have been a major tipoff.
Please, people, just a bit of due diligence before you drop another turd in the
Internet Ocean.
https://www.snopes.com/fact-check/warsaw-ghetto-uprising/
Ken Cohen

From: Ruth Parker
Sent: Monday, October 26, 2020 5:41 PM
To: [list of other recipients redacted]; Ethnic Studies
Subject: Fw: A forward from J. Barry's friend, Marilyn; how can anyself-respecting person trust the NYT
after knowing this?
I have seen this picture so many times and never until now knew that it appeared on the front page of the
New York Times with headlines blaming the Jews for their own destruction.
----- Forwarded Message ----From: J. Barry Gurdin
To: Ruth Parker; [other recipients redacted]
Sent: Monday, October 26, 2020, 04:28:06 PM PDT
Subject: A forward from J. Barry's friend, Marilyn; how can any self-respecting person trust the NYT after
knowing this?

",2020-10-27,2020-10,2020-10
10-27-20 Zhang.pdf,"Comments Received After September 30, 2020",1,7.981749489180817e-06,"From: Jenny Zhang
Sent: Tuesday, October 27, 2020 3:43 PM
To: Ethnic Studies; [email redacted]; Tony Thurmond
Cc: [emails redacted]
Subject: [EXTERNAL] Remove Political Agenda from CA Ethnic Studies

Dear Members of the Instructional Quality Commission, State Board of Education, California
Department of Education, and Governor Newsom,
We write to you as Asian Americans and Californians who are interested in and have worked to
increase diversity and cultural understanding, awareness and pride throughout our communities
for many years. We are concerned that the current draft Ethnic Studies Model Curriculum is a
heavily politicized document, reflecting one political ideology and which compromises analytic
considerations and discourse, thereby stunting the growth of the very students it aims to
empower.
Who the students see as role models matters a great deal. A discussion of Japanese internment,
without considering the contributions of Norman Mineta or Robert Matsui, known for their role
in Japanese internment reparations, is very questionable. Not having Yo Yo Ma, the celebrated
cellist as a prime example and having Fred Ho, a Marxist advocate and saxophonist who has
accused Mr. Ma of selling out, is another wrong example. We note the clear omission of
prominent Asian American scientists, business executives, doctors or tech entrepreneurs, which
clearly show the negative biases of the authors of the model curriculum. This is not who we
should have our children admire and aspire to.
We also believe that the Asian community should be fully and proportionately represented. We
noted the total omission of Koreans and Indian Americans, yet a promise to include Arab
Americans. This appears to be a highly politicized decision, and not one based on the equity and
proportionality one would expect.
With an overall tone of oppressors and victims, we believe that the curriculum will only serve to
further polarize rather than unify communities. A solid curriculum should inspire ethnic pride in
all students and inspire them to work together, rather than against one another, to solve problems,
build community and optimize opportunities for all of them. With the recent increase in violence
and discrimination against Asian Americans, it becomes more important than ever that our
culture be properly represented in the curriculum.
We respectfully urge you to assure the proposed unacceptable curriculum be replaced with one
that more accurately represents Asian culture and contributions. We also ask that the curriculum
add appropriate guidelines to prevent political proselytizing.
Thank you.
Jenny Zhang
Palo Alto

",2020-10-27,2020-10,2020-10
